Id,SalePrice
1461,122437.21287534192
1462,149638.81844747215
1463,194006.66386772585
1464,177160.44362936425
1465,195199.9901980423
1466,208346.4662527302
1467,146451.62516776664
1468,177160.44362936425
1469,192626.47631616256
1470,115597.86325447811
1471,208767.55743027586
1472,92381.6855252717
1473,92381.6855252717
1474,154207.56949017337
1475,145791.3974216033
1476,386702.1466635407
1477,256618.5430726206
1478,328692.0644723297
1479,287220.47771783726
1480,530950.2320630372
1481,349308.198058982
1482,200991.90092939136
1483,184452.51071824256
1484,151866.71587622195
1485,133996.2686047637
1486,192626.47631616256
1487,440081.5263383411
1488,196423.3065055839
1489,192626.47631616256
1490,204550.9767073276
1491,192626.47631616256
1492,61114.42938423705
1493,177160.44362936425
1494,289999.9999999999
1495,261394.41645855503
1496,239197.96752693027
1497,192626.47631616256
1498,148037.3513613262
1499,148037.3513613262
1500,158036.61465841287
1501,165985.5858143334
1502,161741.77735891432
1503,320858.3812524269
1504,195199.9901980423
1505,239197.96752693027
1506,157592.50720394368
1507,212490.55867224507
1508,193580.34557711866
1509,157592.50720394368
1510,149638.81844747215
1511,173207.66514025824
1512,204550.9767073276
1513,90987.92110049404
1514,108928.87587779464
1515,192341.7037895131
1516,131506.9299292884
1517,158840.3331099857
1518,129684.88281610208
1519,229378.78974945948
1520,146451.62516776664
1521,149638.81844747215
1522,157294.33473148255
1523,115406.58584781676
1524,115493.5726937399
1525,97502.59325450833
1526,128340.23335154273
1527,80731.60525847379
1528,128340.23335154273
1529,146451.62516776664
1530,168189.30710316057
1531,145473.70616337654
1532,92381.6855252717
1533,149638.81844747215
1534,115493.5726937399
1535,145473.70616337654
1536,111933.05330836934
1537,61114.42938423705
1538,174008.3921770995
1539,242746.31518177767
1540,115957.68668028485
1541,143720.0971215781
1542,143720.0971215781
1543,230206.59761262883
1544,71179.73337812134
1545,97502.59325450833
1546,122437.21287534192
1547,145473.70616337654
1548,143720.0971215781
1549,122437.21287534192
1550,131506.9299292884
1551,111933.05330836934
1552,157294.33473148255
1553,112498.88888340179
1554,111421.62289848781
1555,145473.70616337654
1556,91680.77661412305
1557,143720.0971215781
1558,88390.55842048317
1559,129684.88281610208
1560,194652.69977352244
1561,165985.5858143334
1562,115493.5726937399
1563,128340.23335154273
1564,173207.66514025824
1565,154207.56949017337
1566,208767.55743027586
1567,126879.91255538285
1568,235792.87935561026
1569,138834.4143850502
1570,145056.05629551315
1571,145473.70616337654
1572,146451.62516776664
1573,225144.44247686066
1574,76915.53809211767
1575,208767.55743027586
1576,204550.9767073276
1577,192626.47631616256
1578,138962.19410223563
1579,139845.98986981146
1580,192626.47631616256
1581,144326.47775070881
1582,129323.45597061602
1583,319645.4375025795
1584,203592.96590145957
1585,139845.98986981146
1586,53632.05158946164
1587,115493.5726937399
1588,158840.3331099857
1589,126879.91255538285
1590,133600.35339400722
1591,115406.58584781676
1592,91680.77661412305
1593,115493.5726937399
1594,169920.92008237017
1595,115799.9599293107
1596,230206.59761262883
1597,143720.0971215781
1598,185703.05969614963
1599,195199.9901980423
1600,195199.9901980423
1601,80731.60525847379
1602,129323.45597061602
1603,94782.4908467257
1604,272648.9918593791
1605,226827.73629117096
1606,149638.81844747215
1607,138962.19410223563
1608,192626.47631616256
1609,192626.47631616256
1610,177160.44362936425
1611,158840.3331099857
1612,177160.44362936425
1613,161800.26872493717
1614,92381.6855252717
1615,84782.42124652963
1616,78349.43127920023
1617,78349.43127920023
1618,128340.23335154273
1619,108417.19701478042
1620,169920.92008237017
1621,129111.28536970621
1622,143403.4553174113
1623,315559.3280498763
1624,204550.9767073276
1625,108417.19701478042
1626,194006.66386772585
1627,194006.66386772585
1628,242746.31518177767
1629,185703.05969614963
1630,440081.5263383411
1631,196423.3065055839
1632,252750.05389119385
1633,133996.2686047637
1634,177160.44362936425
1635,161550.72977748176
1636,146451.62516776664
1637,154207.56949017337
1638,252347.4882029203
1639,177160.44362936425
1640,259813.11711960688
1641,194006.66386772585
1642,202867.80187034077
1643,195199.9901980423
1644,226827.73629117096
1645,219797.98953543892
1646,158840.3331099857
1647,168056.68129802155
1648,146451.62516776664
1649,133600.35339400722
1650,115597.86325447811
1651,115597.86325447811
1652,92381.6855252717
1653,92381.6855252717
1654,177160.44362936425
1655,168056.68129802155
1656,154207.56949017337
1657,154207.56949017337
1658,177160.44362936425
1659,168056.68129802155
1660,158036.61465841287
1661,429789.7376431059
1662,330717.09881550656
1663,386702.1466635407
1664,530950.2320630372
1665,279609.6727157153
1666,315559.3280498763
1667,440081.5263383411
1668,328692.0644723297
1669,292214.9315566874
1670,328692.0644723297
1671,279493.77464723814
1672,530950.2320630372
1673,290301.9360568045
1674,256618.5430726206
1675,184452.51071824256
1676,184452.51071824256
1677,208767.55743027586
1678,530950.2320630372
1679,412209.7621645252
1680,328692.0644723297
1681,279609.6727157153
1682,276621.42933909385
1683,192626.47631616256
1684,185589.62272278842
1685,177160.44362936425
1686,192626.47631616256
1687,133996.2686047637
1688,192626.47631616256
1689,192626.47631616256
1690,185589.62272278842
1691,161741.77735891432
1692,242746.31518177767
1693,133996.2686047637
1694,177160.44362936425
1695,160774.34911921463
1696,259813.11711960688
1697,160774.34911921463
1698,319645.4375025795
1699,349308.198058982
1700,203592.96590145957
1701,242746.31518177767
1702,256618.5430726206
1703,239633.7658033571
1704,320858.3812524269
1705,287220.47771783726
1706,530950.2320630372
1707,192626.47631616256
1708,192626.47631616256
1709,279609.6727157153
1710,254590.0843263596
1711,254590.0843263596
1712,212661.70318136743
1713,239197.96752693027
1714,215431.62831697185
1715,208767.55743027586
1716,192626.47631616256
1717,151866.71587622195
1718,116189.37891216487
1719,192626.47631616256
1720,252750.05389119385
1721,151866.71587622195
1722,116189.37891216487
1723,158840.3331099857
1724,192626.47631616256
1725,212890.01708222993
1726,183412.997316471
1727,161800.26872493717
1728,185589.62272278842
1729,161550.72977748176
1730,194652.69977352244
1731,115493.5726937399
1732,158036.61465841287
1733,139845.98986981146
1734,133600.35339400722
1735,128340.23335154273
1736,115493.5726937399
1737,349308.198058982
1738,208767.55743027586
1739,259813.11711960688
1740,177160.44362936425
1741,146451.62516776664
1742,165985.5858143334
1743,185703.05969614963
1744,315559.3280498763
1745,279493.77464723814
1746,349308.198058982
