Id,SalePrice
1461,108187.97903002368
1462,168283.74055790633
1463,192904.18651256926
1464,188218.3060640829
1465,177920.96225769183
1466,179575.60290979125
1467,169724.87116020615
1468,161210.25676210748
1469,191806.8621247147
1470,123598.80260788361
1471,214076.96714436307
1472,90678.29118192135
1473,94055.11811375567
1474,148106.28162908662
1475,91154.37919142301
1476,327256.0586006423
1477,233480.85115994097
1478,286074.48470829066
1479,294848.1845038759
1480,487679.9473492375
1481,351639.81036004797
1482,192481.16173770605
1483,188244.42666310436
1484,161448.0499268086
1485,168679.17073172907
1486,190864.05161486496
1487,314320.3564236973
1488,232603.42076533733
1489,183882.26568578626
1490,222315.69953569298
1491,190262.84025892138
1492,100190.93032112831
1493,173809.1274622255
1494,280339.2458170538
1495,276617.3568098269
1496,242464.62537842506
1497,200937.90955153096
1498,148607.32334274543
1499,145235.8644403004
1500,149498.81060449645
1501,173047.75753778793
1502,130293.0593107305
1503,220267.72287911494
1504,215957.96388090425
1505,220250.3301529679
1506,235666.0683880121
1507,283182.37110047037
1508,228860.99517948966
1509,174739.37552857446
1510,149474.9533410038
1511,150424.18024724265
1512,190587.87116519615
1513,167679.19503732712
1514,153657.77093079343
1515,231771.49799867944
1516,140386.3424163374
1517,156734.31917845825
1518,123550.89428634994
1519,230187.4298424442
1520,140139.39551849765
1521,142855.19276360757
1522,186831.07549571295
1523,138971.33287774128
1524,137145.73161024784
1525,115765.47329489942
1526,120834.0989329116
1527,109187.12827646952
1528,164256.67930997288
1529,143121.18229395818
1530,169817.45100383172
1531,170910.93880514256
1532,111540.48036285688
1533,170949.71886741288
1534,123011.58121306487
1535,176207.50408826148
1536,125421.49460780257
1537,79969.78191150267
1538,146554.76998567514
1539,245428.31968957806
1540,166773.25776827053
1541,143240.28450922584
1542,171379.3447038294
1543,208212.1333755647
1544,84512.3770822411
1545,116253.74803396603
1546,115790.4812679666
1547,145243.04053647496
1548,135044.19442384795
1549,120593.0948197349
1550,143734.3406881078
1551,127211.12472465816
1552,184500.4416895998
1553,140759.87093381418
1554,129939.09884485393
1555,183142.6994603664
1556,88220.43208391295
1557,128698.22209006046
1558,93752.56282640318
1559,146315.396466708
1560,141001.6451562443
1561,159028.60387659472
1562,123333.71663801253
1563,122492.54617808515
1564,182832.86385024784
1565,152046.83185062304
1566,205420.88202696087
1567,74872.02827453046
1568,229334.00895823195
1569,161926.24777131595
1570,142214.31065452466
1571,149934.39589359902
1572,142378.0564283995
1573,241302.45324791333
1574,132791.52092802819
1575,208907.8440551331
1576,220586.43635086942
1577,182270.30131664875
1578,146845.92468886625
1579,145846.07918370637
1580,193957.18880707628
1581,145165.12541245986
1582,124337.8027519465
1583,337974.5010180002
1584,224787.11649920794
1585,141355.34946819584
1586,64624.21183131439
1587,118397.60283335537
1588,148190.4460707004
1589,113693.54345042247
1590,151287.41871985994
1591,90433.42032209339
1592,143950.6819245663
1593,93640.24621557753
1594,182065.13819147856
1595,145086.12511163793
1596,226135.86313639514
1597,171673.1134547123
1598,195984.51648199782
1599,167752.97297422044
1600,167998.46144807994
1601,65685.35594244303
1602,118613.92085638494
1603,100457.99065680966
1604,266168.230400018
1605,226483.99664247694
1606,168316.16498924338
1607,163051.66751742706
1608,192607.22875783316
1609,178872.67317406085
1610,171404.373141075
1611,148205.57413042866
1612,202736.32136488784
1613,183904.80820193706
1614,144603.20728897466
1615,107190.60561627612
1616,88328.88884893218
1617,94419.89850675447
1618,115932.68114610817
1619,118572.37848274616
1620,183705.89083022389
1621,138366.69251138635
1622,170686.88778106638
1623,267966.10143921926
1624,209733.4512821487
1625,104317.22345066535
1626,150980.0296349524
1627,181937.93783969784
1628,284932.5268358865
1629,192484.12294396106
1630,434717.4818080198
1631,209977.4531364855
1632,243220.47730099785
1633,163389.2004540882
1634,195783.09709254222
1635,178591.22201955368
1636,152222.33272650975
1637,220905.65849375038
1638,206624.77377451258
1639,182839.2651546389
1640,285665.2603320815
1641,189805.40549864765
1642,234034.3939852583
1643,204463.02882000912
1644,221272.2673647673
1645,197401.65892320828
1646,132112.04279508398
1647,136119.020917594
1648,143401.1418725981
1649,142804.96105859065
1650,116606.41986694389
1651,120652.12960048561
1652,92812.40792437881
1653,92251.42858371785
1654,160831.48444250002
1655,127574.60558989891
1656,152650.5485599983
1657,161128.10808832626
1658,153053.7094101029
1659,103389.25354137001
1660,140244.20824347605
1661,433955.5999077585
1662,395317.08222346357
1663,370516.92396579025
1664,493575.6335286237
1665,273341.2311772751
1666,312798.16669159645
1667,396008.99461548554
1668,317971.7446010757
1669,274783.55977417325
1670,331734.223835822
1671,276560.4456512587
1672,443148.7372796722
1673,288670.7265832723
1674,249457.69258904565
1675,207429.77259205046
1676,208344.33192742176
1677,217461.93986917916
1678,458099.1655149544
1679,393822.79963534494
1680,324509.14893826685
1681,213192.16110260028
1682,299491.44109812705
1683,189916.53443962638
1684,164283.48516049437
1685,171149.19797055915
1686,163943.5564986513
1687,156541.3276226513
1688,180054.07166829516
1689,179550.65346713047
1690,180535.2387707611
1691,167785.03372913942
1692,242244.487057311
1693,166245.5347269191
1694,180438.67735857613
1695,159522.7157686982
1696,280781.09023707814
1697,158382.18871686078
1698,340734.112157866
1699,324125.5385677497
1700,254447.36090597036
1701,265968.45755924797
