Id,SalePrice
1461,109814.2591030007
1462,163066.29487689605
1463,179185.03601499108
1464,203490.64863919033
1465,182663.7777795689
1466,173670.05533815332
1467,185381.7362506485
1468,161838.45320560088
1469,201630.21567887266
1470,106560.82571089876
1471,188132.9081570602
1472,102505.73476176735
1473,100144.34670003944
1474,154433.6685384434
1475,104259.88640372634
1476,303908.7410270448
1477,226869.57698856172
1478,294334.82921323995
1479,281622.69254352374
1480,419344.7201934312
1481,304332.6666169856
1482,204969.17334613687
1483,175032.69510171303
1484,166602.2419090823
1485,194839.51532803033
1486,204478.58418348143
1487,290194.6843881906
1488,235419.26787104638
1489,173953.7864429152
1490,228696.17471157026
1491,200524.15021025788
1492,95302.6907778946
1493,210214.85062575518
1494,272639.8024212336
1495,273599.7822643694
1496,222433.93174939178
1497,177542.94814966572
1498,160426.88750638624
1499,154524.72154931695
1500,157014.7511510522
1501,183738.5090397716
1502,145260.70106410226
1503,268320.3382697838
1504,246437.9320313698
1505,224892.4579561648
1506,198451.4147096692
1507,238987.4349554362
1508,195901.2552470015
1509,158097.970662368
1510,133780.2891376918
1511,141260.12937072202
1512,185154.51625112857
1513,151196.76123575127
1514,149390.25988551058
1515,187991.14703077084
1516,162529.93360804618
1517,177289.61314559812
1518,131617.32135011815
1519,222909.87322523803
1520,120440.57830448548
1521,119242.49253654784
1522,181928.95634244723
1523,111604.89921596108
1524,116849.08846151184
1525,106150.18108719192
1526,98354.77863616809
1527,101559.24256681692
1528,152521.50018840228
1529,135994.41708685592
1530,211296.04791472296
1531,130815.19705509383
1532,103536.7824773972
1533,174988.23983269252
1534,124497.4610652886
1535,164080.64608291158
1536,114780.75005979073
1537,65077.961980458895
1538,168715.79900830888
1539,201973.37368681392
1540,92330.09087876616
1541,140674.42660562944
1542,141298.42415934306
1543,182013.41147757502
1544,84961.93214493371
1545,124288.54324286187
1546,133090.084159402
1547,135632.57591957517
1548,141902.2131670408
1549,123485.56018961013
1550,132824.1151355813
1551,117643.98125317732
1552,141098.62921802254
1553,152899.5207412485
1554,131342.8452093498
