Id,SalePrice
1461,119390.31996814863
1462,161622.26159408505
1463,186320.95981210453
1464,196445.53903181985
1465,189654.19147675854
1466,167247.4405693078
1467,171973.610886256
1468,166123.64246300477
1469,188279.48090633287
1470,125011.77518898199
1471,192692.93453626765
1472,92975.45001052569
1473,92383.00383063735
1474,147263.2607844405
1475,124948.62392393338
1476,368211.42512395873
1477,256125.01050271207
1478,287553.4538020577
1479,281450.18990436185
1480,483484.4253166383
1481,326410.5363852194
1482,201723.68001854268
1483,172176.60013683356
1484,168588.9429282563
1485,183346.47991575408
1486,198575.97479627613
1487,340237.82825071196
1488,233955.94728451216
1489,202863.3883725054
1490,232986.32962621024
1491,187862.2858143767
1492,92146.4659448924
1493,182710.76719054722
1494,295952.41967964696
1495,293171.1885214027
1496,238966.63505085112
1497,182562.5617703514
1498,162652.2705289218
1499,161226.7903293374
1500,154203.04023497918
1501,176347.92364956366
1502,151540.20270934844
1503,283464.28907365777
1504,245260.50379545675
1505,226245.0795423868
1506,183627.06288507095
1507,238261.0462244383
1508,205286.48698813724
1509,165498.3650007331
1510,143379.5365228989
1511,142934.50199080547
1512,171685.67388230443
1513,136700.1262682527
1514,158569.10831801026
1515,187803.74084965113
1516,150636.94860935284
1517,165460.76526258895
1518,132116.23620448247
1519,215478.93489812923
1520,134622.57316939824
1521,136041.19601362612
1522,171798.4073734489
1523,112401.1376524394
1524,127681.91532846542
1525,126028.77060322306
1526,116244.63058410306
1527,104524.11685641368
1528,134115.72038576836
1529,141821.81850509503
1530,174481.2345627753
1531,116766.23694480734
1532,98249.21610533174
1533,145630.3386535786
1534,116407.07752473325
1535,150339.86184691463
1536,103776.82359751369
1537,63316.80796698235
1538,148549.11497126424
1539,196896.19794217724
1540,107579.65028172359
1541,141215.0129225082
1542,135490.1162100164
1543,206862.44790935074
1544,83434.25389639073
1545,104496.80829256006
1546,123483.51924743864
1547,130157.91028152799
1548,131947.15620987312
1549,110376.94702286817
1550,136593.3932827779
1551,113435.02813620554
1552,132262.0866695584
1553,155961.83918733633
1554,114160.20294547544
1555,165858.7323452093
1556,88323.93279209235
1557,104112.06046176063
1558,93241.8471405346
1559,94150.07076154796
1560,142247.27390787093
1561,133213.4206715609
1562,130813.67367562346
1563,120259.98486499191
1564,161539.73076591027
1565,143281.227231281
1566,257640.11448010895
1567,73824.26459752058
1568,225546.8561787704
1569,139183.79651545864
1570,143234.6375000881
1571,132889.42906717578
1572,145614.1220560177
1573,268566.5910222478
1574,117129.33978514968
1575,236809.94301642096
1576,243833.74665692623
1577,192043.2368325727
1578,143272.0794953633
1579,143979.23966942276
1580,193252.404680498
1581,158063.94496777747
1582,126994.04097960846
1583,328525.3481763512
1584,218226.83884334343
1585,141275.80091502515
1586,68548.70191436424
1587,97849.00000328425
1588,154590.1167772874
1589,97364.46704611908
1590,136721.38575664916
1591,95023.2054197794
1592,119176.7134920827
1593,127778.2895200169
1594,145236.8985821629
1595,109622.66588187835
1596,235784.43349789095
1597,185107.17979025288
1598,193428.86636213932
1599,179851.2100134993
1600,171165.09886827742
1601,61457.50706594748
1602,111161.43120136947
1603,90565.33118440225
1604,250485.18331556724
1605,253506.82570811393
1606,166082.02059191003
1607,168158.36784039505
1608,218601.01850569056
1609,192016.15810915004
1610,143638.8441752089
1611,145479.29441411633
1612,158453.08219653962
1613,158320.26337078915
1614,126731.83153443468
1615,89184.68706650389
1616,69992.52896014003
1617,90133.67823500863
1618,127642.03623046313
1619,146956.23283277056
1620,162691.6701600081
1621,132174.20763280898
1622,146652.8806288926
1623,280681.3875354842
1624,217781.1574696816
1625,125221.1075114535
1626,157009.8728023801
1627,190102.5483032805
1628,283501.0298195831
1629,176787.24058404553
1630,349811.7749011752
1631,209376.90222357537
1632,232679.92165927737
1633,168887.64050545506
1634,186645.9507654739
1635,177615.78549669683
1636,151988.40254377582
1637,185167.32825709425
1638,198863.6624833363
1639,184038.55011048022
1640,272121.43397417315
1641,182266.60172430563
1642,234309.73818832068
1643,231662.80958556352
1644,233853.43824405372
1645,202254.76855865648
1646,160920.7941090467
1647,163526.1241676221
1648,128335.34217742972
1649,137902.28056504228
1650,110503.16234105689
1651,125224.10322988538
1652,95558.28393020561
1653,97717.12322351917
1654,153174.70050870668
1655,151032.1925689751
1656,140036.62008533344
1657,151968.29161360738
1658,148572.20326366567
1659,129761.97254545249
1660,161468.89121612418
1661,427401.3776138547
1662,427829.38610458653
1663,398845.27016453777
1664,415250.24692128773
1665,309843.38845204195
1666,340913.2167755034
1667,351263.1460101753
1668,339761.39113426395
1669,298401.5982735667
1670,362036.05141277733
1671,258630.79263573032
1672,444227.63889868965
1673,305935.150969168
1674,240523.5157699272
1675,184917.64189058868
1676,183781.77885194827
1677,211234.2057382761
1678,429397.54655240005
1679,399770.39357093023
1680,334242.0108391265
1681,242093.19416128122
1682,321221.63673393993
1683,178452.01033662874
1684,174536.7339958332
1685,174796.42653933642
1686,171447.0314603823
1687,167877.50099903138
1688,194145.07321882495
1689,198487.79059633927
1690,201818.900610619
1691,181384.9687181763
1692,281732.2752856692
1693,170130.80194121966
1694,183549.56039049313
1695,160462.40674119373
1696,287710.8934428416
1697,164995.89496253958
1698,368695.86961742444
1699,324962.60247410706
1700,249684.12499270937
1701,266338.94358666736
1702,245978.24369318876
1703,253082.65116964708
1704,284718.83123668
1705,226980.98388979532
1706,409160.97024641465
1707,213974.20674477745
1708,207023.6607921295
1709,279532.9884265447
1710,216774.927497169
1711,273798.717750272
1712,270661.05591889494
1713,278005.17364536773
1714,218939.81537135574
1715,203476.60873544437
1716,182804.0014250833
1717,175049.21104688052
1718,135064.765206269
1719,201222.16218872587
1720,255855.27732468757
1721,167608.43608472362
1722,128574.1907907609
1723,153885.54181725509
1724,212077.80287048873
1725,233465.18345565756
1726,187867.1932487115
1727,155808.65010818216
1728,177943.68460077295
1729,162306.2780428118
1730,154519.1704452031
1731,121644.53708319481
1732,127582.62866474783
1733,117851.4785461663
1734,113346.82444831623
1735,134821.34307196975
1736,115175.92196730057
1737,338579.66611320607
1738,219002.0776673608
1739,263213.9783188237
1740,211300.48931808438
1741,195819.59662256297
1742,174043.44650467756
1743,173161.29688154222
1744,309190.22904496966
1745,214202.46584249224
1746,178154.73132566822
1747,230731.02232805974
1748,233642.17140260187
1749,150429.10277411918
1750,127810.8517364978
1751,250477.7525317718
1752,123470.71007471392
1753,142332.3419292385
1754,190423.4757267276
1755,166568.8888741876
1756,127893.07334815165
1757,119287.83731224044
1758,148117.78441625362
1759,165373.1545742946
1760,168203.23367044947
1761,140277.3630737178
1762,174709.78358035235
1763,177064.61936078695
1764,117838.19760450913
1765,167269.7961416775
1766,175946.49438635868
1767,214413.77390654647
1768,148991.24683413346
1769,178011.67503257128
1770,149125.16595899675
1771,122639.92677527605
1772,134806.6998970493
1773,124398.53878666867
1774,134017.6605236463
1775,139332.34899939317
1776,128228.14236684593
1777,111628.84224566627
1778,140723.9981170848
1779,112406.24612243743
1780,172837.02483304575
1781,129628.8918962247
1782,93463.16967561109
1783,132543.68031968854
1784,103191.25272033163
1785,116341.32296293756
1786,152987.19730734802
1787,156909.68170624803
1788,57126.4157117347
1789,103770.5556815843
1790,84683.4765888488
1791,176105.49646089232
1792,153477.0116378082
1793,128969.64137487701
1794,148060.3346276203
1795,135793.56430362427
1796,132714.8133417471
1797,110210.78967081205
1798,122437.53545192469
1799,110987.69972117893
1800,126690.74575554523
1801,130351.39391074723
1802,135363.7377309487
1803,145266.08121327256
1804,145166.41874161127
1805,140857.07853981556
1806,119030.45704954136
1807,126945.09127542954
1808,123681.1265832305
1809,120531.63672792657
1810,141975.7024476472
1811,93411.59878798867
1812,93290.39854984355
1813,127427.20245304004
1814,89589.95853405331
1815,50087.42024468472
1816,96905.43322924877
1817,112707.19566070999
1818,139488.52450812326
1819,123604.107671803
1820,69239.02602454451
1821,112945.28790742157
1822,152488.19819912274
1823,46057.83246093833
1824,132430.86487071056
1825,138714.51947094238
1826,101276.13771376264
1827,98907.40070143317
1828,134134.21885778208
1829,112433.05058338598
1830,134679.8428665186
1831,147823.37926082383
1832,82238.70927908889
1833,137817.22543395765
1834,117601.86771108529
1835,123921.11934777937
1836,123717.86357640708
1837,92484.14788801021
1838,125541.71034669444
1839,87891.0413320145
1840,164427.85628778202
1841,140727.52133543894
1842,74952.15647156301
1843,127888.28347924589
1844,138583.471759113
1845,136063.7843965949
1846,152588.12856394693
1847,164821.32320192776
1848,53997.726582325544
1849,107370.43461626644
1850,123033.65113536836
1851,156832.14226265933
1852,131662.3107877144
1853,141110.3119718936
1854,171891.33073012173
1855,155161.74952548638
1856,227096.09746708634
1857,166169.987022331
1858,135759.27963049937
1859,125191.45144813319
1860,152816.43977633395
1861,125165.80829470094
1862,326166.7864670919
1863,299927.962028107
1864,299927.962028107
1865,343960.08693743066
1866,345782.9587225144
1867,243797.93234156017
1868,305107.39003822225
1869,199208.9525287337
1870,229506.9761199858
1871,263396.7690313246
1872,167612.3904525628
1873,229885.17563760476
1874,147563.58450455213
1875,199362.2836738902
1876,186392.02934265073
1877,207611.62360271357
1878,200132.53054413924
1879,133337.69623575528
1880,139612.1286420104
1881,243837.21835463675
1882,253586.7358433397
1883,186997.31965687612
1884,199427.66931081796
1885,254413.2794461099
1886,304249.0447129149
1887,207487.3833337778
1888,287812.1276611527
1889,161143.37738900885
1890,131380.093241078
1891,137267.7153927171
1892,106033.29683694639
1893,135744.07203679657
1894,131653.4560328516
1895,145036.22603996255
1896,124245.8017380546
1897,104544.79159911389
1898,117646.67259858934
1899,161338.7148957729
1900,149242.2385720593
1901,169690.11245956592
1902,132736.5445481165
1903,213898.66611871694
1904,129275.39048456943
1905,181618.35693416462
1906,147570.37465249276
1907,196029.80807257642
1908,110926.48536919913
1909,135502.90859853436
1910,120607.53608021831
1911,197166.4821504941
1912,298508.96570428147
1913,140835.73947033094
1914,64151.97344127327
1915,288708.9778556561
1916,55997.34054839337
1917,267819.08580960566
1918,141149.26493020036
1919,171263.25965157617
1920,145021.63086279304
1921,449731.7006299938
1922,330688.39666062593
1923,217508.4350331057
1924,227260.89244856866
1925,196766.18618702024
1926,405449.1321430209
1927,137892.87707269247
1928,153908.1680772288
1929,125690.87815715001
1930,131302.54868074472
1931,143965.3157959478
